연도,시도,회사,용도,수요가수,공급량
2021,광주,해양,개별난방용,600610.0,296464.0
2021,광주,해양,냉난방용,602.0,22183.0
2021,광주,해양,산업용,681.0,138719.0
2021,광주,해양,수송용,6.0,30779.0
2021,광주,해양,업무난방용,5534.0,12186.0
2021,광주,해양,연료전지용,117.0,297.0
2021,광주,해양,열병합용,2.0,2455.0
2021,광주,해양,일반용1,17172.0,51741.0
2021,광주,해양,일반용2,156.0,5874.0
2021,광주,해양,집단에너지용,2.0,2535.0
2021,광주,해양,취사용,45204.0,76604.0
2021,대구,대성,개별난방용,888493.0,575408.5726429999
2021,대구,대성,냉난방용,864.0,30372.3589595
2021,대구,대성,산업용,1117.0,224079.9642198
2021,대구,대성,수송용,9.0,58782.56558
2021,대구,대성,업무난방용,6114.0,19578.712954
2021,대구,대성,연료전지용,52.0,2239.075847000001
2021,대구,대성,열병합용,17.0,7648.513000000001
2021,대구,대성,일반용1,19814.0,45745.8661555
2021,대구,대성,일반용2,963.0,23652.0578248
2021,대구,대성,집단에너지용,31.0,8436.489000000001
2021,대구,대성,취사용,147718.0,8069.208831299999
2021,대전,CNCITY,개별난방용,545403.0,323472.0
2021,대전,CNCITY,냉난방용,1145.0,44213.0
2021,대전,CNCITY,산업용,198.0,104534.0
2021,대전,CNCITY,수송용,5.0,33882.0
2021,대전,CNCITY,업무난방용,4961.0,31124.0
2021,대전,CNCITY,연료전지용,59.0,2577.0
2021,대전,CNCITY,열병합용,7.0,29014.0
2021,대전,CNCITY,일반용1,19431.0,62113.0
2021,대전,CNCITY,일반용2,146.0,5711.0
2021,대전,CNCITY,집단에너지용,1.0,4277.0
2021,대전,CNCITY,취사용,88720.0,54680.0
2021,부산,부산,개별난방용,1356236.0,548342.5081686999
2021,부산,부산,냉난방용,2033.0,37377.40973219999
2021,부산,부산,산업용,844.0,364385.17376729
2021,부산,부산,수송용,14.0,91218.1429776
2021,부산,부산,업무난방용,3444.0,18451.0699916
2021,부산,부산,연료전지용,2.0,50671.8174634
2021,부산,부산,열병합용,14.0,10361.3298555
2021,부산,부산,일반용1,61249.0,108675.0943916
2021,부산,부산,일반용2,1060.0,20421.7024852
2021,부산,부산,집단에너지용,2.0,16289.334
2021,부산,부산,취사용,139169.0,155804.7790485
2021,서울,귀뚜라미,개별난방용,355344.0,195160.0
2021,서울,귀뚜라미,냉난방용,369.0,10736.0
2021,서울,귀뚜라미,산업용,79.0,2595.0
2021,서울,귀뚜라미,수송용,4.0,31899.0
2021,서울,귀뚜라미,업무난방용,6769.0,17439.0
2021,서울,귀뚜라미,연료전지용,17.0,34.0
2021,서울,귀뚜라미,열병합용,5.0,1434.0
2021,서울,귀뚜라미,일반용1,11184.0,29831.0
2021,서울,귀뚜라미,일반용2,50.0,1240.0
2021,서울,귀뚜라미,집단에너지용,5.0,2555.0
2021,서울,귀뚜라미,취사용,31666.0,41652.0
2021,서울,대륜,개별난방용,436322.0,271493.79008
2021,서울,대륜,냉난방용,493.0,13194.17534
2021,서울,대륜,산업용,114.0,2089.91604
2021,서울,대륜,수송용,8.0,53191.02099999999
2021,서울,대륜,업무난방용,3624.0,20318.78874
2021,서울,대륜,연료전지용,23.0,1761.31784
2021,서울,대륜,열병합용,6.0,34406.261
2021,서울,대륜,일반용1,14198.0,36099.02011
2021,서울,대륜,일반용2,116.0,3436.0589
2021,서울,대륜,집단에너지용,6.0,32625.42962
2021,서울,대륜,취사용,114221.0,62393.09045
2021,서울,서울,개별난방용,1437448.0,845003.0
2021,서울,서울,냉난방용,2002.0,80934.0
2021,서울,서울,산업용,62.0,4230.0
2021,서울,서울,수송용,9.0,66623.0
2021,서울,서울,업무난방용,52424.0,66148.0
2021,서울,서울,연료전지용,263.0,34766.0
2021,서울,서울,열병합용,26.0,27804.0
2021,서울,서울,일반용1,76986.0,175411.0
2021,서울,서울,일반용2,368.0,12426.0
2021,서울,서울,집단에너지용,6.0,32827.0
2021,서울,서울,취사용,243986.0,128043.0
2021,서울,예스코,개별난방용,918050.0,552355.8430008
2021,서울,예스코,냉난방용,1679.0,83511.725881
2021,서울,예스코,산업용,670.0,8364.866250899999
2021,서울,예스코,수송용,5.0,33872.688
2021,서울,예스코,업무난방용,10947.0,47842.38620209999
2021,서울,예스코,연료전지용,119.0,153.9699546
2021,서울,예스코,열병합용,19.0,4290.3366446
2021,서울,예스코,일반용1,49033.0,155749.4031939
2021,서울,예스코,일반용2,234.0,10795.2701326
2021,서울,예스코,집단에너지용,9.0,577.5160000000001
2021,서울,예스코,취사용,56668.0,101577.0983167
2021,서울,코원ES,개별난방용,518263.0,314019.0
2021,서울,코원ES,냉난방용,1961.0,86034.0
2021,서울,코원ES,산업용,19.0,468.0
2021,서울,코원ES,수송용,5.0,52777.0
2021,서울,코원ES,업무난방용,15874.0,54140.0
2021,서울,코원ES,연료전지용,199.0,54258.0
2021,서울,코원ES,열병합용,21.0,24439.0
2021,서울,코원ES,일반용1,30945.0,154409.0
2021,서울,코원ES,일반용2,154.0,10657.0
2021,서울,코원ES,집단에너지용,13.0,40797.0
2021,서울,코원ES,취사용,245623.0,70966.0
2021,세종,JB,개별난방용,34451.0,16308.0
2021,세종,JB,냉난방용,389.0,3220.0
2021,세종,JB,산업용,69.0,40464.0
2021,세종,JB,수송용,1.0,5059.0
2021,세종,JB,업무난방용,328.0,1450.0
2021,세종,JB,연료전지용,13.0,40.0
2021,세종,JB,열병합용,0.0,0.0
2021,세종,JB,일반용1,2866.0,7120.0
2021,세종,JB,일반용2,558.0,2812.0
2021,세종,JB,집단에너지용,1.0,4213.0
2021,세종,JB,취사용,75242.0,8472.0
2021,세종,충청ES,개별난방용,2273.0,1321.933
2021,세종,충청ES,냉난방용,8.0,92.454
2021,세종,충청ES,산업용,10.0,12522.927
2021,세종,충청ES,수송용,,
2021,세종,충청ES,업무난방용,16.0,184.89
2021,세종,충청ES,연료전지용,,
2021,세종,충청ES,열병합용,0.0,0.0
2021,세종,충청ES,일반용1,82.0,306.648
2021,세종,충청ES,일반용2,3.0,11.617
2021,세종,충청ES,집단에너지용,,
2021,세종,충청ES,취사용,5.0,
2021,울산,경동,개별난방용,459275.0,301465.615439013
2021,울산,경동,냉난방용,372.0,11002.59143481
2021,울산,경동,산업용,308.0,1665332.9494746
2021,울산,경동,수송용,6.0,30960.44002
2021,울산,경동,업무난방용,3104.0,9366.9670183
2021,울산,경동,연료전지용,11.0,1362.3538008
2021,울산,경동,열병합용,4.0,64327.207
2021,울산,경동,일반용1,17828.0,44641.88303720001
2021,울산,경동,일반용2,174.0,6116.5347232
2021,울산,경동,집단에너지용,,2.179484
2021,울산,경동,취사용,4977.0,224.98057872
2021,인천,삼천리,개별난방용,316235.0,180775.671822
2021,인천,삼천리,냉난방용,321.0,11356.865349
2021,인천,삼천리,산업용,479.0,294942.961043
2021,인천,삼천리,수송용,6.0,29163.128921
2021,인천,삼천리,업무난방용,3041.0,12948.537697
2021,인천,삼천리,연료전지용,73.0,62609.34622399999
2021,인천,삼천리,열병합용,8.0,7957.469595999999
2021,인천,삼천리,일반용1,10945.0,39599.474785
2021,인천,삼천리,일반용2,159.0,4264.41961
2021,인천,삼천리,집단에너지용,9.0,6170.281278999999
2021,인천,삼천리,취사용,103388.0,39594.83111
2021,인천,인천,개별난방용,603899.0,345169.0
2021,인천,인천,냉난방용,577.0,20186.0
2021,인천,인천,산업용,350.0,194808.0
2021,인천,인천,수송용,9.0,47340.0
2021,인천,인천,업무난방용,9125.0,20190.0
2021,인천,인천,연료전지용,12.0,16.0
2021,인천,인천,열병합용,1.0,883.0
2021,인천,인천,일반용1,18944.0,62500.0
2021,인천,인천,일반용2,334.0,8400.0
2021,인천,인천,집단에너지용,,
2021,인천,인천,취사용,141034.0,83653.0
2021,전남,대화,개별난방용,97486.0,57491.68851090001
2021,전남,대화,냉난방용,56.0,1973.4353351
2021,전남,대화,산업용,120.0,224069.3879205
2021,전남,대화,수송용,2.0,8917.885999999999
2021,전남,대화,업무난방용,638.0,2065.0888461
2021,전남,대화,연료전지용,2.0,25040.22
2021,전남,대화,열병합용,2.0,288.978
2021,전남,대화,일반용1,2792.0,6802.9686843
2021,전남,대화,일반용2,28.0,4088.4132239
2021,전남,대화,집단에너지용,3.0,8258.11
2021,전남,대화,취사용,535.0,29.515959
2021,전남,목포,개별난방용,127311.0,61668.2997
2021,전남,목포,냉난방용,168.0,3927.8950687
2021,전남,목포,산업용,177.0,33435.965
2021,전남,목포,수송용,3.0,5392.986000000001
2021,전남,목포,업무난방용,365.0,2014.0
2021,전남,목포,연료전지용,6.0,22.804
2021,전남,목포,열병합용,0.0,0.0
2021,전남,목포,일반용1,3885.0,11248.52352
2021,전남,목포,일반용2,31.0,2617.406682
2021,전남,목포,집단에너지용,,
2021,전남,목포,취사용,13838.0,14843.12
2021,전남,전남,개별난방용,160767.0,96918.0
2021,전남,전남,냉난방용,179.0,3527.0
2021,전남,전남,산업용,143.0,156725.0
2021,전남,전남,수송용,2.0,5799.0
2021,전남,전남,업무난방용,1053.0,2612.0
2021,전남,전남,연료전지용,9.0,24.0
2021,전남,전남,열병합용,0.0,0.0
2021,전남,전남,일반용1,4277.0,11478.0
2021,전남,전남,일반용2,31.0,1774.0
2021,전남,전남,집단에너지용,,
2021,전남,전남,취사용,6180.0,153.0
2021,전남,해양,개별난방용,71275.0,34253.0
2021,전남,해양,냉난방용,109.0,3082.0
2021,전남,해양,산업용,298.0,85226.0
2021,전남,해양,수송용,1.0,6107.0
2021,전남,해양,업무난방용,548.0,1784.0
2021,전남,해양,연료전지용,18.0,16.0
2021,전남,해양,열병합용,3.0,1068.0
2021,전남,해양,일반용1,2925.0,7833.0
2021,전남,해양,일반용2,26.0,956.0
2021,전남,해양,집단에너지용,1.0,13695.0
2021,전남,해양,취사용,13289.0,9051.0
2021,전북,군산,개별난방용,112626.0,69781.87932535
2021,전북,군산,냉난방용,105.0,2208.911
2021,전북,군산,산업용,142.0,216343.8315742
2021,전북,군산,수송용,1.0,4841.311000000001
2021,전북,군산,업무난방용,731.0,2866.099999999999
2021,전북,군산,연료전지용,5.0,466.966
2021,전북,군산,열병합용,2.0,2327.158
2021,전북,군산,일반용1,1687.0,6668.981
2021,전북,군산,일반용2,,
2021,전북,군산,집단에너지용,,
2021,전북,군산,취사용,7306.0,5047.44124995
2021,전북,전북,개별난방용,355717.0,205446.0
2021,전북,전북,냉난방용,316.0,9169.0
2021,전북,전북,산업용,419.0,161888.0
2021,전북,전북,수송용,5.0,15808.0
2021,전북,전북,업무난방용,2793.0,10605.0
2021,전북,전북,연료전지용,5.0,397.0
2021,전북,전북,열병합용,5.0,3457.0
2021,전북,전북,일반용1,9585.0,30896.0
2021,전북,전북,일반용2,,
2021,전북,전북,집단에너지용,1.0,464.0
2021,전북,전북,취사용,13157.0,37675.0
2021,전북,전북ES,개별난방용,111780.0,58079.3358831
2021,전북,전북ES,냉난방용,138.0,2860.598423100001
2021,전북,전북ES,산업용,140.0,68862.0015404
2021,전북,전북ES,수송용,1.0,5005.9541376
2021,전북,전북ES,업무난방용,745.0,3660.9195576
2021,전북,전북ES,연료전지용,2.0,446.6961317999999
2021,전북,전북ES,열병합용,3.0,594.475
2021,전북,전북ES,일반용1,2109.0,6225.458802799999
2021,전북,전북ES,일반용2,127.0,2081.4141999
2021,전북,전북ES,집단에너지용,2.0,2048.232
2021,전북,전북ES,취사용,10717.0,10982.8234455
2021,제주,제주,개별난방용,35829.0,16852.83
2021,제주,제주,냉난방용,39.0,3739.25
2021,제주,제주,산업용,,
2021,제주,제주,수송용,,
2021,제주,제주,업무난방용,251.0,5710.169999999999
2021,제주,제주,연료전지용,1.0,5.22
2021,제주,제주,열병합용,0.0,0.0
2021,제주,제주,일반용1,295.0,3485.44
2021,제주,제주,일반용2,,
2021,제주,제주,집단에너지용,,
2021,제주,제주,취사용,0.0,
2021,충남,CNCITY,개별난방용,16149.0,11099.0
2021,충남,CNCITY,냉난방용,24.0,368.0
2021,충남,CNCITY,산업용,4.0,2028.0
2021,충남,CNCITY,수송용,,
2021,충남,CNCITY,업무난방용,208.0,4291.0
2021,충남,CNCITY,연료전지용,,
2021,충남,CNCITY,열병합용,0.0,0.0
2021,충남,CNCITY,일반용1,462.0,1571.0
2021,충남,CNCITY,일반용2,10.0,40.0
2021,충남,CNCITY,집단에너지용,,
2021,충남,CNCITY,취사용,69.0,1398.0
2021,충남,JB,개별난방용,481744.0,243519.0
2021,충남,JB,냉난방용,425.0,12463.0
2021,충남,JB,산업용,468.0,477584.0
2021,충남,JB,수송용,2.0,13410.0
2021,충남,JB,업무난방용,3723.0,13413.0
2021,충남,JB,연료전지용,116.0,9559.0
2021,충남,JB,열병합용,4.0,15971.0
2021,충남,JB,일반용1,7513.0,18728.0
2021,충남,JB,일반용2,3064.0,20843.0
2021,충남,JB,집단에너지용,8.0,3412.0
2021,충남,JB,취사용,35147.0,69412.0
2021,충남,서해,개별난방용,165452.0,74613.0
2021,충남,서해,냉난방용,99.0,1507.0
2021,충남,서해,산업용,202.0,562333.0
2021,충남,서해,수송용,,
2021,충남,서해,업무난방용,1132.0,2133.0
2021,충남,서해,연료전지용,4.0,
2021,충남,서해,열병합용,0.0,0.0
2021,충남,서해,일반용1,3322.0,9191.0
2021,충남,서해,일반용2,,
2021,충남,서해,집단에너지용,1.0,8843.0
2021,충남,서해,취사용,12103.0,16703.0
2021,충북,참빛충북,개별난방용,77932.0,52151.44664218
2021,충북,참빛충북,냉난방용,75.0,1631.7240124
2021,충북,참빛충북,산업용,200.0,92793.4873836
2021,충북,참빛충북,수송용,,
2021,충북,참빛충북,업무난방용,357.0,1338.8783848
2021,충북,참빛충북,연료전지용,1.0,
2021,충북,참빛충북,열병합용,0.0,0.0
2021,충북,참빛충북,일반용1,1423.0,4846.051656999999
2021,충북,참빛충북,일반용2,,
2021,충북,참빛충북,집단에너지용,,
2021,충북,참빛충북,취사용,1533.0,22.0843008
2021,충북,충청ES,개별난방용,371800.0,238257.082
2021,충북,충청ES,냉난방용,546.0,13644.393
2021,충북,충청ES,산업용,464.0,482467.4369999999
2021,충북,충청ES,수송용,3.0,17952.364
2021,충북,충청ES,업무난방용,4328.0,13975.84
2021,충북,충청ES,연료전지용,23.0,8543.672
2021,충북,충청ES,열병합용,2.0,0.0
2021,충북,충청ES,일반용1,9036.0,24257.04
2021,충북,충청ES,일반용2,364.0,5738.445
2021,충북,충청ES,집단에너지용,4.0,1021.397
2021,충북,충청ES,취사용,74600.0,5385.63
2022,강원,강원,개별난방용,136005.0,100786.8
2022,강원,강원,냉난방용,289.0,6141.900000000001
2022,강원,강원,산업용,99.0,13509.3
2022,강원,강원,수송용,2.0,4091.6
2022,강원,강원,업무난방용,1374.0,6030.6
2022,강원,강원,연료전지용,6.0,1230.1
2022,강원,강원,열병합용,3.0,581.5
2022,강원,강원,일반용1,5059.0,28235.7
2022,강원,강원,일반용2,37.0,1543.5
2022,강원,강원,집단에너지용,,
2022,강원,강원,취사용,9970.0,3717.4
2022,강원,명성,개별난방용,1604.0,1047.933
2022,강원,명성,냉난방용,1.0,6.447000000000001
2022,강원,명성,산업용,,
2022,강원,명성,수송용,,
2022,강원,명성,업무난방용,5.0,153.153
2022,강원,명성,연료전지용,1.0,157.403
2022,강원,명성,열병합용,0.0,0.0
2022,강원,명성,일반용1,35.0,10257.183
2022,강원,명성,일반용2,,
2022,강원,명성,집단에너지용,,
2022,강원,명성,취사용,3.0,0.205
2022,강원,참빛,개별난방용,35117.0,19833.0
2022,강원,참빛,냉난방용,22.0,649.0
2022,강원,참빛,산업용,,
2022,강원,참빛,수송용,1.0,243.0
2022,강원,참빛,업무난방용,239.0,1302.0
2022,강원,참빛,연료전지용,,
2022,강원,참빛,열병합용,0.0,0.0
2022,강원,참빛,일반용1,2580.0,3528.0
2022,강원,참빛,일반용2,84.0,8108.0
2022,강원,참빛,집단에너지용,,
2022,강원,참빛,취사용,418.0,12.0
2022,강원,참빛영동,개별난방용,72718.0,45464.0
2022,강원,참빛영동,냉난방용,66.0,5365.0
2022,강원,참빛영동,산업용,38.0,4970.0
2022,강원,참빛영동,수송용,2.0,269.0
2022,강원,참빛영동,업무난방용,99.0,987.0
2022,강원,참빛영동,연료전지용,5.0,26085.62
2022,강원,참빛영동,열병합용,0.0,0.0
2022,강원,참빛영동,일반용1,1062.0,4233.0
2022,강원,참빛영동,일반용2,20.0,2161.0
2022,강원,참빛영동,집단에너지용,,
2022,강원,참빛영동,취사용,3346.0,21.0
2022,강원,참빛원주,개별난방용,158479.0,108188.1253153
2022,강원,참빛원주,냉난방용,166.0,4420.727816099999
2022,강원,참빛원주,산업용,187.0,53958.2459695
2022,강원,참빛원주,수송용,2.0,5719.1271511
2022,강원,참빛원주,업무난방용,1071.0,4682.9891534
2022,강원,참빛원주,연료전지용,8.0,34.6779942
2022,강원,참빛원주,열병합용,0.0,148.959
2022,강원,참빛원주,일반용1,3856.0,10924.7860489
2022,강원,참빛원주,일반용2,17.0,1383.7266409
2022,강원,참빛원주,집단에너지용,,337.446
2022,강원,참빛원주,취사용,1133.0,66.9495595
2022,경기,대륜,개별난방용,329678.0,206949.80709
2022,경기,대륜,냉난방용,240.0,5858.83605
2022,경기,대륜,산업용,655.0,74898.31173999999
2022,경기,대륜,수송용,5.0,20390.397
2022,경기,대륜,업무난방용,1915.0,13936.30302
2022,경기,대륜,연료전지용,9.0,14.79982
2022,경기,대륜,열병합용,8.0,458.248
2022,경기,대륜,일반용1,11347.0,32568.4884
2022,경기,대륜,일반용2,78.0,3286.39989
2022,경기,대륜,집단에너지용,9.0,3956.595
2022,경기,대륜,취사용,48417.0,46530.22456
2022,경기,삼천리,개별난방용,1959433.0,1156633.534572
2022,경기,삼천리,냉난방용,2073.0,91182.215181
2022,경기,삼천리,산업용,1973.0,1184615.080417
2022,경기,삼천리,수송용,32.0,147451.484473
2022,경기,삼천리,업무난방용,23369.0,121557.56078
